경기번호,순서,나이,등급,이름,성별,체중,평균착순점,평균득점,평균ST,3연대율,2연대율,승률,최근8경기착순,평균사고점(종합),연간평균착순점,연간연대율,전일성적,1코스,2코스,3코스,4코스,5코스,6코스,출주횟수,보트평균착순점,보트연대율,보트번호,모터평균착순점,모터3연대율,모터2연대율,모터번호,금일출주경주,rank1,rank2,rank3
3,5,32,B1,박설희,여,56,4.4,4.23,0.33,46.7,13.3,0.0,3426 3352,,5.13,25.0,,0.0/3,50.0/2,0.0/3,50.0/4,0.0/2,0.0/3,17,6.13,50.0,81,4.56,55.6,11.1,5,,1,3.0,6
3,6,33,B1,권일혁,남,57,5.69,5.58,0.28,53.8,38.5,30.8,1553 2311,,5.67,33.3,,25.0/4,25.0/4,33.3/3,50.0/4,25.0/4,0.0/4,23,3.5,0.0,60,5.33,55.6,33.3,15,,1,3.0,6
4,1,39,A2,진석현,남,61,5.63,5.41,0.27,56.3,37.5,25.0,3143 6162,,6.17,33.3,,0.0/5,33.3/6,40.0/5,20.0/5,33.3/6,20.0/5,32,6.25,37.5,72,6.25,62.5,50.0,14,15.0,1,4.0,2
4,2,34,B1,김희용,남,55,4.67,4.2,0.25,46.7,26.7,13.3,4335 6120,,4.83,16.7,,25.0/4,80.0/5,25.0/4,0.0/3,20.0/5,0.0/4,25,4.2,20.0,71,5.11,55.6,22.2,11,14.0,1,4.0,2
4,3,30,B2,문안나,여,49,4.5,3.8,0.29,40.0,20.0,10.0,1346 2340,,5.8,40.0,,50.0/2,0.0/2,50.0/2,0.0/2,0.0/2,00.0/0,10,2.2,0.0,27,7.57,85.7,71.4,27,,1,4.0,2
4,4,26,B1,조성인,남,61,5.31,5.08,0.29,53.8,23.1,23.1,4531 6531,,4.17,16.7,,66.7/3,0.0/5,50.0/4,25.0/4,33.3/3,0.0/4,23,4.78,11.1,4,4.88,37.5,37.5,61,,1,4.0,2
4,5,46,B1,공상희,남,55,4.6,3.6,0.24,46.7,13.3,6.7,1325 3030,,6.4,40.0,,0.0/3,0.0/2,25.0/4,0.0/3,0.0/1,33.3/3,16,3.25,12.5,100,6.5,75.0,25.0,28,,1,4.0,2
4,6,39,A1,나병창,남,57,6.63,6.21,0.27,73.7,47.4,26.3,1431 1360,,7.67,50.0,,75.0/4,75.0/4,60.0/5,0.0/4,25.0/4,20.0/5,26,1.6,0.0,109,3.38,12.5,12.5,107,12.0,1,4.0,2
5,1,39,A2,원용관,남,55,5.53,5.47,0.25,41.2,35.3,11.8,2444 4254,,4.75,25.0,,75.0/4,20.0/5,33.3/3,60.0/5,0.0/5,0.0/6,28,6.38,37.5,70,5.88,62.5,37.5,78,,1,4.0,3
5,2,33,B2,박진서,남,54,4.54,4.46,0.32,46.2,23.1,7.7,5512 3235,,6.0,50.0,,25.0/4,0.0/4,0.0/4,33.3/3,25.0/4,25.0/4,23,4.13,25.0,73,3.5,30.0,20.0,4,,1,4.0,3
5,3,37,A2,김선필,남,56,5.64,5.46,0.24,64.3,28.6,7.1,3524 6332,,4.71,14.3,,75.0/4,0.0/4,50.0/4,25.0/4,40.0/5,25.0/4,25,5.13,37.5,78,6.0,66.7,44.4,39,14.0,1,4.0,3
5,4,36,A2,이장호,남,63,5.0,4.66,0.26,56.3,31.3,18.8,2366 6511,,4.56,33.3,,50.0/4,60.0/5,25.0/4,50.0/4,0.0/4,50.0/6,27,5.33,44.4,50,3.88,25.0,12.5,17,12.0,1,4.0,3
5,5,28,B2,박준호,남,62,5.07,4.68,0.22,50.0,14.3,7.1,2356 3433,,4.5,16.7,,0.0/1,0.0/1,0.0/1,100.0/1,0.0/1,0.0/1,6,4.67,22.2,43,6.4,80.0,50.0,72,,1,4.0,3
5,6,33,A2,신승지,남,60,7.29,7.0,0.26,78.6,57.1,35.7,5123 3123,,6.5,50.0,,100.0/2,100.0/2,100.0/2,66.7/3,0.0/4,0.0/1,14,7.0,40.0,6,4.75,50.0,37.5,99,,1,4.0,3
6,1,35,B2,박상현,남,61,5.13,5.07,0.2,53.3,26.7,13.3,3336 5214,,4.75,0.0,,0.0/1,0.0/1,00.0/0,00.0/0,0.0/1,0.0/1,4,4.67,33.3,87,4.88,50.0,25.0,85,12.0,6,3.0,2
6,2,43,B1,권현기,남,61,4.46,4.23,0.28,38.5,15.4,0.0,4424 3432,,5.0,16.7,,25.0/4,0.0/3,50.0/2,75.0/4,0.0/4,0.0/2,19,5.8,40.0,42,2.63,12.5,12.5,83,,6,3.0,2
6,3,28,B2,서  휘,남,59,3.27,1.41,0.22,36.4,18.2,9.1,5306 0032,,2.25,0.0,,0.0/1,0.0/1,00.0/0,0.0/1,00.0/0,0.0/2,5,7.78,66.7,29,6.25,75.0,37.5,102,,6,3.0,2
6,4,45,A1,김현철,남,54,7.63,6.97,0.26,84.2,52.6,42.1,4261 3101,,7.17,50.0,,100.0/3,0.0/3,25.0/4,50.0/2,100.0/4,33.3/3,19,4.4,30.0,53,2.17,0.0,0.0,16,13.0,6,3.0,2
6,5,34,A2,최영재,남,58,5.72,5.19,0.23,61.1,33.3,11.1,3212 3053,,8.0,66.7,,25.0/4,25.0/4,50.0/4,25.0/4,25.0/4,50.0/4,24,3.0,11.1,7,5.0,28.6,28.6,98,14.0,6,3.0,2
6,6,42,B1,김정구,남,53,6.25,6.03,0.25,62.5,50.0,12.5,5224 3125,,6.57,57.1,,100.0/3,100.0/3,25.0/4,20.0/5,33.3/3,0.0/3,21,2.86,0.0,37,4.71,42.9,28.6,6,,6,3.0,2
7,1,44,A1,김대선,남,56,5.38,5.25,0.27,50.0,43.8,12.5,6242 5462,,5.11,44.4,,33.3/3,100.0/4,60.0/5,80.0/5,40.0/5,33.3/3,25,5.44,44.4,48,3.88,37.5,12.5,105,13.0,1,4.0,3
7,2,29,A1,이동준,남,55,4.94,4.22,0.26,44.4,38.9,11.1,6252 5544,,3.88,25.0,,50.0/4,100.0/2,33.3/3,33.3/3,33.3/3,0.0/3,18,3.0,12.5,80,2.67,11.1,11.1,93,15.0,1,4.0,3
7,3,38,A2,김정민,남,57,5.65,5.35,0.27,52.9,35.3,29.4,1531 1121,,8.0,66.7,,40.0/5,75.0/4,0.0/3,60.0/5,20.0/5,50.0/4,26,4.78,33.3,66,3.14,14.3,14.3,38,,1,4.0,3
7,4,40,A2,윤영일,남,56,6.0,5.97,0.26,55.6,50.0,22.2,5326 6444,,3.71,14.3,,75.0/4,100.0/4,40.0/5,33.3/3,40.0/5,33.3/3,24,4.89,11.1,69,4.89,44.4,33.3,52,,1,4.0,3
7,5,31,B1,이경섭,남,58,5.85,5.62,0.22,53.8,38.5,30.8,4126 1143,,5.75,50.0,,33.3/3,0.0/2,50.0/4,25.0/4,50.0/2,0.0/3,18,5.0,22.2,32,7.75,87.5,75.0,76,,1,4.0,3
7,6,29,B2,이현재,남,56,3.31,2.62,0.31,23.1,0.0,0.0,0543 6446,,2.6,0.0,,0.0/3,0.0/3,0.0/2,0.0/3,0.0/2,0.0/2,15,5.57,42.9,107,6.33,66.7,55.6,67,,1,4.0,3
8,1,34,B1,김승택,남,63,4.5,4.44,0.29,43.8,31.3,6.3,4615 2325,,5.0,40.0,,50.0/6,50.0/4,0.0/3,25.0/4,0.0/4,0.0/6,27,5.86,42.9,105,5.13,37.5,25.0,53,,3,6.0,1
8,2,42,A1,곽현성,남,54,6.0,5.76,0.23,52.9,41.2,35.3,1464 1624,,5.78,44.4,,40.0/5,60.0/5,50.0/4,33.3/6,25.0/4,20.0/5,29,4.17,16.7,40,3.4,20.0,20.0,9,,3,6.0,1
8,3,43,B1,황만주,남,60,3.73,3.53,0.31,26.7,13.3,0.0,4535 6526,,2.83,0.0,,0.0/4,33.3/3,20.0/5,40.0/5,33.3/3,0.0/4,24,6.0,25.0,19,6.89,66.7,55.6,65,1.0,3,6.0,1
8,4,30,B1,김선웅,남,62,3.21,2.25,0.34,14.3,14.3,0.0,4654 6444,,2.5,0.0,,0.0/1,00.0/0,0.0/2,00.0/0,0.0/2,0.0/1,6,5.17,33.3,30,4.88,37.5,25.0,43,,3,6.0,1
8,5,34,A2,김세원,남,56,5.19,5.09,0.3,62.5,25.0,6.3,6352 3136,,5.0,25.0,,60.0/5,25.0/4,28.6/7,40.0/5,0.0/4,20.0/5,30,5.38,37.5,86,4.38,50.0,12.5,55,,3,6.0,1
8,6,34,B1,이지수,여,62,6.13,6.03,0.25,60.0,40.0,26.7,3212 1434,,7.43,57.1,,20.0/5,50.0/4,20.0/5,33.3/3,0.0/5,50.0/4,26,4.5,33.3,92,5.5,62.5,50.0,26,,3,6.0,1
9,1,41,B1,김기한,남,52,6.0,5.47,0.32,66.7,33.3,6.7,4214 4333,,6.0,33.3,,50.0/4,60.0/5,25.0/4,75.0/4,0.0/4,0.0/4,25,5.38,50.0,49,5.0,40.0,40.0,51,,4,5.0,1
9,2,44,B1,박영수,남,57,5.43,5.04,0.21,64.3,21.4,7.1,3221 4535,,7.0,50.0,,25.0/4,33.3/3,0.0/2,20.0/5,66.7/3,0.0/3,20,5.44,33.3,26,6.88,75.0,50.0,56,2.0,4,5.0,1
9,3,34,B1,전두식,남,56,3.87,3.23,0.24,26.7,26.7,13.3,5652 4500,,2.71,14.3,,0.0/4,33.3/6,50.0/4,0.0/4,66.7/3,25.0/4,25,5.89,44.4,104,4.25,37.5,12.5,66,,4,5.0,1
9,4,45,A2,권명호,남,55,5.11,4.89,0.35,55.6,33.3,5.6,4636 5642,,2.5,0.0,,60.0/5,60.0/5,0.0/5,20.0/5,0.0/4,40.0/5,29,6.89,44.4,47,4.38,37.5,12.5,87,15.0,4,5.0,1
9,5,31,B1,김영민,남,56,3.93,3.82,0.25,28.6,14.3,0.0,2564 6345,,3.67,16.7,,50.0/4,0.0/4,50.0/4,0.0/4,0.0/3,0.0/4,23,3.89,22.2,56,6.63,75.0,50.0,74,,4,5.0,1
9,6,32,A2,손제민,남,61,5.79,5.66,0.2,52.6,42.1,15.8,1215 5464,,6.0,50.0,,75.0/4,25.0/4,40.0/5,50.0/4,25.0/4,25.0/4,25,5.78,55.6,110,2.89,22.2,11.1,22,,4,5.0,1
10,1,35,B1,김동경,남,55,4.75,4.71,0.26,50.0,16.7,0.0,2444 5323,,5.33,33.3,,33.3/3,33.3/3,0.0/4,0.0/2,0.0/4,50.0/4,20,4.67,33.3,103,4.57,28.6,28.6,24,,2,1.0,3
10,2,32,B2,김완석,남,55,6.14,6.0,0.37,71.4,42.9,14.3,1232 3640,,6.14,42.9,,100.0/1,100.0/1,0.0/1,0.0/1,0.0/1,50.0/2,7,5.5,50.0,101,3.13,12.5,0.0,92,,2,1.0,3
10,3,35,A2,김민길,남,56,4.31,3.91,0.28,37.5,25.0,12.5,5153 6245,,4.38,25.0,,28.6/7,40.0/5,60.0/5,40.0/5,33.3/6,42.9/7,35,5.4,50.0,15,5.0,37.5,25.0,100,,2,1.0,3
10,4,39,A1,오세준,남,61,6.61,6.61,0.26,61.1,50.0,27.8,2224 4144,,7.0,66.7,,75.0/4,60.0/5,40.0/5,50.0/4,0.0/5,60.0/5,28,4.33,16.7,91,4.4,40.0,20.0,73,,2,1.0,3
10,5,41,B1,한  운,남,55,5.19,4.91,0.28,56.3,31.3,12.5,1355 3222,,5.2,20.0,,25.0/4,25.0/4,33.3/3,0.0/4,50.0/4,0.0/4,23,7.25,50.0,102,6.88,62.5,62.5,45,3.0,2,1.0,3
10,6,26,A2,임태경,여,48,4.71,4.64,0.22,35.7,28.6,14.3,4162 5563,,5.0,40.0,,50.0/4,60.0/5,25.0/4,40.0/5,0.0/3,0.0/3,24,4.2,20.0,63,7.75,62.5,62.5,79,1.0,2,1.0,3
11,1,33,A2,문주엽,남,57,4.88,4.84,0.27,50.0,25.0,6.3,3655 6251,,4.0,25.0,,42.9/7,0.0/5,14.3/7,0.0/5,20.0/5,16.7/6,35,8.0,55.6,52,7.56,66.7,66.7,3,1.0,2,1.0,6
11,2,32,B1,구본수,남,60,5.67,5.47,0.21,60.0,46.7,6.7,2466 2212,,5.0,50.0,,33.3/3,100.0/2,50.0/2,66.7/3,33.3/3,0.0/2,15,5.89,33.3,5,5.88,62.5,50.0,104,,2,1.0,6
11,3,40,B1,임인섭,남,61,4.0,3.93,0.25,42.9,21.4,0.0,3336 5466,,3.71,0.0,,0.0/3,33.3/3,0.0/3,50.0/2,25.0/4,0.0/3,18,5.88,37.5,35,7.56,77.8,55.6,2,,2,1.0,6
11,4,41,B1,권오현,남,60,3.0,2.84,0.29,12.5,12.5,6.3,6554 5655,,2.0,0.0,,25.0/4,25.0/4,0.0/5,25.0/4,0.0/4,0.0/6,27,6.0,50.0,75,5.38,50.0,50.0,86,,2,1.0,6
11,5,27,B1,전정환,남,56,4.43,3.96,0.24,35.7,28.6,21.4,0532 5564,,3.6,20.0,,25.0/4,0.0/4,60.0/5,50.0/4,0.0/5,25.0/4,26,6.0,37.5,84,6.29,85.7,42.9,29,3.0,2,1.0,6
11,6,43,B2,김창규,남,61,6.47,5.47,0.27,73.3,53.3,20.0,2112 0123,,9.33,100.0,,50.0/2,100.0/1,100.0/1,100.0/2,100.0/1,0.0/1,8,3.33,11.1,61,6.11,66.7,44.4,57,,2,1.0,6
12,1,36,A2,이장호,남,63,5.0,4.66,0.26,56.3,31.3,18.8,2366 6511,,4.56,33.3,,50.0/4,60.0/5,25.0/4,50.0/4,0.0/4,50.0/6,27,5.33,44.4,50,3.88,25.0,12.5,17,5.0,4,6.0,5
12,2,35,B2,김재윤,남,57,4.31,4.08,0.28,30.8,23.1,7.7,5225 5445,,6.0,66.7,,100.0/2,0.0/2,33.3/3,0.0/2,0.0/1,0.0/2,12,8.0,80.0,38,2.25,0.0,0.0,23,,4,6.0,5
12,3,39,A1,나병창,남,57,6.63,6.21,0.27,73.7,47.4,26.3,1431 1360,,7.67,50.0,,75.0/4,75.0/4,60.0/5,0.0/4,25.0/4,20.0/5,26,1.6,0.0,109,3.38,12.5,12.5,107,4.0,4,6.0,5
12,4,35,B2,박상현,남,61,5.13,5.07,0.2,53.3,26.7,13.3,3336 5214,,4.75,0.0,,0.0/1,0.0/1,00.0/0,00.0/0,0.0/1,0.0/1,4,4.67,33.3,87,4.88,50.0,25.0,85,6.0,4,6.0,5
12,5,43,A2,김종희,남,57,5.47,5.24,0.21,52.9,35.3,0.0,2642 5334,,4.83,33.3,,33.3/3,25.0/4,66.7/3,20.0/5,33.3/3,0.0/4,22,3.6,10.0,22,5.13,50.0,37.5,48,2.0,4,6.0,5
12,6,31,B2,김강현,남,54,4.11,4.03,0.32,33.3,16.7,11.1,5112 6565,,4.86,42.9,,20.0/5,25.0/4,25.0/4,0.0/5,0.0/4,40.0/5,27,5.17,33.3,106,4.5,50.0,25.0,94,,4,6.0,5
13,1,45,A1,김현철,남,54,7.63,6.97,0.26,84.2,52.6,42.1,4261 3101,,7.17,50.0,,100.0/3,0.0/3,25.0/4,50.0/2,100.0/4,33.3/3,19,4.13,12.5,36,2.17,0.0,0.0,16,6.0,1,3.0,2
13,2,27,B2,한성근,남,55,2.38,2.04,0.31,7.7,7.7,0.0,6624 4660,,2.86,14.3,,0.0/3,0.0/2,50.0/2,0.0/3,0.0/3,0.0/2,15,5.7,40.0,31,6.56,77.8,33.3,68,,1,3.0,2
13,3,36,B1,구현구,남,60,5.53,5.03,0.3,57.9,21.1,10.5,3323 3524,,0.0,0.0,,25.0/4,0.0/2,0.0/4,33.3/3,33.3/3,33.3/3,19,2.88,12.5,59,7.29,85.7,57.1,108,,1,3.0,2
13,4,35,A1,김계영,여,53,6.17,6.06,0.27,72.2,27.8,5.6,6463 4212,,4.0,16.7,,50.0/4,20.0/5,40.0/5,40.0/5,25.0/4,25.0/4,27,6.3,40.0,65,5.22,44.4,44.4,97,,1,3.0,2
13,5,28,B2,김지훈,남,60,4.59,3.68,0.26,41.2,29.4,11.8,4536 4554,,3.0,0.0,,0.0/1,0.0/1,0.0/1,0.0/1,0.0/1,0.0/2,7,2.38,12.5,10,3.88,37.5,12.5,90,,1,3.0,2
13,6,44,A1,김대선,남,56,5.38,5.25,0.27,50.0,43.8,12.5,6242 5462,,5.11,44.4,,33.3/3,100.0/4,60.0/5,80.0/5,40.0/5,33.3/3,25,5.44,44.4,48,3.88,37.5,12.5,105,7.0,1,3.0,2
14,1,34,A2,최영재,남,58,5.72,5.19,0.23,61.1,33.3,11.1,3212 3053,,8.0,66.7,,25.0/4,25.0/4,50.0/4,25.0/4,25.0/4,50.0/4,24,3.0,11.1,7,5.0,28.6,28.6,98,6.0,6,5.0,4
14,2,34,B2,신현경,여,53,2.5,1.79,0.26,14.3,0.0,0.0,6553 3564,,2.75,0.0,,0.0/1,00.0/0,0.0/1,0.0/1,00.0/0,0.0/1,4,3.25,12.5,25,3.44,22.2,11.1,40,,6,5.0,4
14,3,41,A1,이택근,남,59,6.0,4.87,0.22,60.0,40.0,33.3,6036 4351,,3.43,0.0,,50.0/2,50.0/2,33.3/3,66.7/3,33.3/3,0.0/2,15,3.33,11.1,17,4.38,37.5,12.5,35,,6,5.0,4
14,4,38,B1,송종해,남,61,2.93,2.5,0.25,20.0,0.0,0.0,3605 6463,,3.5,0.0,,33.3/3,50.0/4,20.0/5,40.0/5,25.0/4,0.0/5,26,5.56,22.2,64,7.0,75.0,62.5,19,,6,5.0,4
14,5,34,B1,김희용,남,55,4.67,4.2,0.25,46.7,26.7,13.3,4335 6120,,4.83,16.7,,25.0/4,80.0/5,25.0/4,0.0/3,20.0/5,0.0/4,25,4.2,20.0,71,5.11,55.6,22.2,11,4.0,6,5.0,4
14,6,37,A2,김선필,남,56,5.64,5.46,0.24,64.3,28.6,7.1,3524 6332,,4.71,14.3,,75.0/4,0.0/4,50.0/4,25.0/4,40.0/5,25.0/4,25,5.13,37.5,78,6.0,66.7,44.4,39,5.0,6,5.0,4
15,1,45,A2,권명호,남,55,5.11,4.89,0.35,55.6,33.3,5.6,4636 5642,,2.5,0.0,,60.0/5,60.0/5,0.0/5,20.0/5,0.0/4,40.0/5,29,6.89,44.4,47,4.38,37.5,12.5,87,9.0,1,5.0,4
15,2,30,B2,기광서,남,57,3.31,3.27,0.29,30.8,7.7,7.7,1653 6565,,3.67,16.7,,0.0/3,0.0/4,25.0/4,0.0/3,0.0/3,0.0/5,22,5.89,44.4,18,3.5,25.0,25.0,8,,1,5.0,4
15,3,37,A1,김신오,남,62,7.06,6.78,0.19,68.8,62.5,31.3,4645 2113,,5.5,33.3,,100.0/4,50.0/4,66.7/3,33.3/3,33.3/3,50.0/4,21,4.38,25.0,96,6.88,75.0,62.5,64,,1,5.0,4
15,4,39,A2,진석현,남,61,5.63,5.41,0.27,56.3,37.5,25.0,3143 6162,,6.17,33.3,,0.0/5,33.3/6,40.0/5,20.0/5,33.3/6,20.0/5,32,6.25,37.5,72,6.25,62.5,50.0,14,4.0,1,5.0,4
15,5,36,B1,지현욱,남,62,3.93,3.83,0.3,40.0,20.0,6.7,5636 5312,,1.5,0.0,,0.0/3,33.3/3,25.0/4,25.0/4,0.0/3,0.0/3,20,7.11,44.4,99,3.88,37.5,0.0,1,,1,5.0,4
15,6,29,A1,이동준,남,55,4.94,4.22,0.26,44.4,38.9,11.1,6252 5544,,3.88,25.0,,50.0/4,100.0/2,33.3/3,33.3/3,33.3/3,0.0/3,18,3.3,10.0,33,2.67,11.1,11.1,93,7.0,1,5.0,4
1,1,32,A2,손제민,남,61,5.79,5.66,0.2,52.6,42.1,15.8,1215 5464,,6.0,50.0, 일09-4,75.0/4,25.0/4,40.0/5,50.0/4,25.0/4,25.0/4,25,5.78,55.6,110,2.89,22.2,11.1,22,8.0,2,1.0,3
1,2,28,B2,김지훈,남,60,4.59,3.68,0.26,41.2,29.4,11.8,4536 4554,,3.0,0.0, 일13-5,0.0/1,0.0/1,0.0/1,0.0/1,0.0/1,0.0/2,7,2.38,12.5,10,3.88,37.5,12.5,90,,2,1.0,3
1,3,42,A1,곽현성,남,54,6.0,5.76,0.23,52.9,41.2,35.3,1464 1624,,5.78,44.4, 일08-4,40.0/5,60.0/5,50.0/4,33.3/6,25.0/4,20.0/5,29,4.17,16.7,40,3.4,20.0,20.0,9,9.0,2,1.0,3
1,4,43,B1,이종우,남,59,4.0,3.43,0.23,28.6,21.4,14.3,6625 3606,,2.71,14.3, 일02-4,0.0/4,75.0/4,0.0/3,0.0/4,50.0/4,20.0/5,24,4.78,22.2,74,2.0,0.0,0.0,106,,2,1.0,3
1,5,41,A1,이택근,남,59,6.0,4.87,0.22,60.0,40.0,33.3,6036 4351,,3.43,0.0, 일14-4,50.0/2,50.0/2,33.3/3,66.7/3,33.3/3,0.0/2,15,3.33,11.1,17,4.38,37.5,12.5,35,10.0,2,1.0,3
1,6,35,B2,박상현,남,61,5.13,5.07,0.2,53.3,26.7,13.3,3336 5214,,4.75,0.0," 일06-4, 일12-1",0.0/1,0.0/1,00.0/0,00.0/0,0.0/1,0.0/1,4,4.67,33.3,87,4.88,50.0,25.0,85,,2,1.0,3
2,1,30,B1,김선웅,남,62,3.21,2.25,0.34,14.3,14.3,0.0,4654 6444,,2.5,0.0, 일08-6,0.0/1,00.0/0,0.0/2,00.0/0,0.0/2,0.0/1,6,5.17,33.3,30,4.88,37.5,25.0,43,12.0,5,6.0,3
2,2,30,B2,박준현,남,56,1.92,1.08,0.28,15.4,0.0,0.0,3635 0665,,3.75,0.0, 일02-6,0.0/3,0.0/2,0.0/2,0.0/1,0.0/2,0.0/2,12,7.67,83.3,39,4.71,42.9,14.3,91,,5,6.0,3
2,3,29,B2,이현재,남,56,3.31,2.62,0.31,23.1,0.0,0.0,0543 6446,,2.6,0.0, 일07-실격,0.0/3,0.0/3,0.0/2,0.0/3,0.0/2,0.0/2,15,5.57,42.9,107,6.33,66.7,55.6,67,,5,6.0,3
2,4,29,B2,정장훈,남,61,1.5,1.5,0.38,7.1,0.0,0.0,6365 6666,,1.86,0.0, 일01-6,0.0/4,0.0/3,0.0/5,0.0/3,0.0/5,0.0/4,24,6.33,33.3,67,6.67,77.8,22.2,54,,5,6.0,3
2,5,28,B2,서  휘,남,59,3.27,1.41,0.22,36.4,18.2,9.1,5306 0032,,2.25,0.0, 일06-2,0.0/1,0.0/1,00.0/0,0.0/1,00.0/0,0.0/2,5,7.78,66.7,29,6.25,75.0,37.5,102,,5,6.0,3
2,6,27,B2,한성근,남,55,2.38,2.04,0.31,7.7,7.7,0.0,6624 4660,,2.86,14.3, 일13-3,0.0/3,0.0/2,50.0/2,0.0/3,0.0/3,0.0/2,15,5.7,40.0,31,6.56,77.8,33.3,68,,5,6.0,3
3,1,33,A1,배혜민,남,55,5.53,5.44,0.24,52.9,41.2,11.8,2364 3242,,5.89,44.4, 일02-1,50.0/4,40.0/5,50.0/4,50.0/6,100.0/4,25.0/4,27,6.75,37.5,95,6.22,55.6,33.3,58,11.0,1,2.0,6
3,2,31,B1,이경섭,남,58,5.85,5.62,0.22,53.8,38.5,30.8,4126 1143,,5.75,50.0, 일07-4,33.3/3,0.0/2,50.0/4,25.0/4,50.0/2,0.0/3,18,5.0,22.2,32,7.75,87.5,75.0,76,10.0,1,2.0,6
3,3,34,B1,황이태,남,57,4.21,3.89,0.28,28.6,21.4,7.1,4132 6444,,5.29,28.6, 일03-4,100.0/2,0.0/2,0.0/1,0.0/3,50.0/2,0.0/2,12,5.44,44.4,54,5.6,60.0,20.0,69,,1,2.0,6
3,4,40,B1,임인섭,남,61,4.0,3.93,0.25,42.9,21.4,0.0,3336 5466,,3.71,0.0, 일11-4,0.0/3,33.3/3,0.0/3,50.0/2,25.0/4,0.0/3,18,5.88,37.5,35,7.56,77.8,55.6,2,,1,2.0,6
3,5,38,B1,송종해,남,61,2.93,2.5,0.25,20.0,0.0,0.0,3605 6463,,3.5,0.0, 일14-3,33.3/3,50.0/4,20.0/5,40.0/5,25.0/4,0.0/5,26,5.56,22.2,64,7.0,75.0,62.5,19,9.0,1,2.0,6
3,6,41,B1,김기한,남,52,6.0,5.47,0.32,66.7,33.3,6.7,4214 4333,,6.0,33.3, 일09-3,50.0/4,60.0/5,25.0/4,75.0/4,0.0/4,0.0/4,25,5.38,50.0,49,5.0,40.0,40.0,51,,1,2.0,6
4,1,34,A2,김세원,남,56,5.19,5.09,0.3,62.5,25.0,6.3,6352 3136,,5.0,25.0, 일08-5,60.0/5,25.0/4,28.6/7,40.0/5,0.0/4,20.0/5,30,5.38,37.5,86,4.38,50.0,12.5,55,11.0,5,4.0,2
4,2,38,A2,김정민,남,57,5.65,5.35,0.27,52.9,35.3,29.4,1531 1121,,8.0,66.7, 일07-3,40.0/5,75.0/4,0.0/3,60.0/5,20.0/5,50.0/4,26,4.78,33.3,66,3.14,14.3,14.3,38,13.0,5,4.0,2
4,3,34,B1,김희용,남,55,4.67,4.2,0.25,46.7,26.7,13.3,4335 6120,,4.83,16.7," 일04-3, 일14-2",25.0/4,80.0/5,25.0/4,0.0/3,20.0/5,0.0/4,25,4.2,20.0,71,5.11,55.6,22.2,11,,5,4.0,2
4,4,34,B1,전두식,남,56,3.87,3.23,0.24,26.7,26.7,13.3,5652 4500,,2.71,14.3, 일09-6,0.0/4,33.3/6,50.0/4,0.0/4,66.7/3,25.0/4,25,5.89,44.4,104,4.25,37.5,12.5,66,,5,4.0,2
4,5,40,A2,서화모,남,54,5.2,4.9,0.27,50.0,35.0,10.0,3422 2122,,7.33,66.7, 일01-1,60.0/5,50.0/4,60.0/5,20.0/5,25.0/4,0.0/5,28,6.5,37.5,14,4.88,50.0,37.5,47,12.0,5,4.0,2
4,6,30,B2,기광서,남,57,3.31,3.27,0.29,30.8,7.7,7.7,1653 6565,,3.67,16.7, 일15-6,0.0/3,0.0/4,25.0/4,0.0/3,0.0/3,0.0/5,22,5.89,44.4,18,3.5,25.0,25.0,8,,5,4.0,2
5,1,34,B1,이지수,여,62,6.13,6.03,0.25,60.0,40.0,26.7,3212 1434,,7.43,57.1, 일08-2,20.0/5,50.0/4,20.0/5,33.3/3,0.0/5,50.0/4,26,4.5,33.3,92,5.5,62.5,50.0,26,,2,6.0,5
5,2,35,A2,김민길,남,56,4.31,3.91,0.28,37.5,25.0,12.5,5153 6245,,4.38,25.0, 일10-3,28.6/7,40.0/5,60.0/5,40.0/5,33.3/6,42.9/7,35,5.4,50.0,15,5.0,37.5,25.0,100,13.0,2,6.0,5
5,3,31,B1,김영민,남,56,3.93,3.82,0.25,28.6,14.3,0.0,2564 6345,,3.67,16.7, 일09-2,50.0/4,0.0/4,50.0/4,0.0/4,0.0/3,0.0/4,23,3.89,22.2,56,6.63,75.0,50.0,74,,2,6.0,5
5,4,34,A2,최영재,남,58,5.72,5.19,0.23,61.1,33.3,11.1,3212 3053,,8.0,66.7," 일06-5, 일14-6",25.0/4,25.0/4,50.0/4,25.0/4,25.0/4,50.0/4,24,3.0,11.1,7,5.0,28.6,28.6,98,,2,6.0,5
5,5,33,A2,문주엽,남,57,4.88,4.84,0.27,50.0,25.0,6.3,3655 6251,,4.0,25.0," 일01-3, 일11-2",42.9/7,0.0/5,14.3/7,0.0/5,20.0/5,16.7/6,35,8.0,55.6,52,7.56,66.7,66.7,3,,2,6.0,5
5,6,30,B2,문안나,여,49,4.5,3.8,0.29,40.0,20.0,10.0,1346 2340,,5.8,40.0, 일04-4,50.0/2,0.0/2,50.0/2,0.0/2,0.0/2,00.0/0,10,2.2,0.0,27,7.57,85.7,71.4,27,12.0,2,6.0,5
6,1,41,B1,권오현,남,60,3.0,2.84,0.29,12.5,12.5,6.3,6554 5655,,2.0,0.0, 일11-5,25.0/4,25.0/4,0.0/5,25.0/4,0.0/4,0.0/6,27,6.0,50.0,75,5.38,50.0,50.0,86,,2,5.0,1
