경기번호,순서,나이,등급,이름,성별,체중,평균착순점,평균득점,평균ST,3연대율,2연대율,승률,최근8경기착순,평균사고점(종합),연간평균착순점,연간연대율,전일성적,1코스,2코스,3코스,4코스,5코스,6코스,출주횟수,보트평균착순점,보트연대율,보트번호,모터평균착순점,모터3연대율,모터2연대율,모터번호,금일출주경주,rank1,rank2,rank3
2,5,33,B1,조규태,남,57,4.75,4.66,0.22,43.8,31.3,6.3,5563 2562,,0.0,0.0,,75.0/4,40.0/5,40.0/5,33.3/6,0.0/5,0.0/5,30,5.88,41.0,69,6.94,70.3,57.8,150,,1.0,3.0,5.0
2,6,51,A2,최재원,남,58,4.94,4.88,0.29,47.1,29.4,11.8,6134 6356,,0.0,0.0,,100.0/6,75.0/4,33.3/6,50.0/6,66.7/6,0.0/8,36,4.84,30.1,76,5.75,57.4,41.2,100,9.0,1.0,3.0,5.0
3,1,37,B1,주은석,남,59,4.69,4.5,0.23,50.0,25.0,0.0,3553 5625,,0.0,0.0,,83.3/6,16.7/6,14.3/7,28.6/7,40.0/5,0.0/5,36,4.54,23.1,56,5.14,48.7,30.3,151,14.0,2.0,4.0,1.0
3,2,43,B1,한  진,남,59,4.24,4.18,0.28,35.3,17.6,0.0,4435 4566,,0.0,0.0,,60.0/5,40.0/5,0.0/5,33.3/3,16.7/6,0.0/5,29,5.03,28.6,62,6.33,60.6,48.5,94,10.0,2.0,4.0,1.0
3,3,48,B1,권현기,남,60,4.75,4.27,0.36,40.0,30.0,20.0,6456 2534,,0.0,0.0,,0.0/2,20.0/5,33.3/6,20.0/5,16.7/6,0.0/4,28,4.91,29.6,6,3.77,35.9,14.1,115,12.0,2.0,4.0,1.0
3,4,36,A1,한종석,남,57,7.5,7.36,0.23,77.8,66.7,33.3,4262 1132,,0.0,0.0,,85.7/7,83.3/6,57.1/7,14.3/7,44.4/9,33.3/6,42,5.24,34.2,61,6.83,66.7,59.3,17,,2.0,4.0,1.0
3,5,34,A1,이동준,남,55,6.39,6.36,0.23,72.2,50.0,16.7,1223 1623,,0.0,0.0,,57.1/7,57.1/7,85.7/7,16.7/6,25.0/8,0.0/4,39,4.47,25.0,47,3.92,32.8,16.4,86,11.0,2.0,4.0,1.0
3,6,40,A2,이승일,남,61,4.63,4.5,0.27,37.5,31.3,12.5,4443 5555,,0.0,0.0,,66.7/6,50.0/4,40.0/5,16.7/6,25.0/4,20.0/5,30,6.32,47.7,97,3.63,31.3,20.8,137,,2.0,4.0,1.0
4,1,40,A2,김계영,여,55,6.37,5.55,0.16,73.7,57.9,15.8,1033 5432,,0.0,0.0,,80.0/5,40.0/5,40.0/5,40.0/5,100.0/3,25.0/4,27,5.11,32.5,104,6.29,64.9,51.9,20,12.0,1.0,2.0,3.0
4,2,56,A1,박석문,남,58,7.28,7.2,0.18,66.7,66.7,44.4,1414 1511,,0.0,0.0,,100.0/5,80.0/5,75.0/4,60.0/5,75.0/4,0.0/4,27,5.27,30.1,53,4.97,42.5,32.9,132,14.0,1.0,2.0,3.0
4,3,32,B2,전정환,남,59,4.56,3.56,0.22,37.5,25.0,6.3,4055 3564,,0.0,0.0,,33.3/3,33.3/3,0.0/4,25.0/4,50.0/4,0.0/2,20,6.04,45.5,31,6.31,60.9,45.3,4,,1.0,2.0,3.0
4,4,24,B2,김채현,여,56,1.24,1.12,0.31,0.0,0.0,0.0,6665 5666,,0.0,0.0,,0.0/3,0.0/4,0.0/2,0.0/3,0.0/5,0.0/5,22,6.19,39.1,99,2.61,15.2,2.2,95,,1.0,2.0,3.0
4,5,44,A2,정민수,남,60,5.06,4.91,0.26,47.1,29.4,5.9,2132 2243,,0.0,0.0,,60.0/5,20.0/5,20.0/5,25.0/4,42.9/7,33.3/6,32,3.65,19.6,3,4.05,32.3,21.5,28,11.0,1.0,2.0,3.0
4,6,33,A2,김지훈,남,58,5.7,5.65,0.24,50.0,40.0,25.0,3246 6424,,0.0,0.0,,57.1/7,42.9/7,14.3/7,14.3/7,50.0/6,0.0/5,39,5.82,38.4,1,6.9,70.7,51.7,39,13.0,1.0,2.0,3.0
5,1,42,A1,김종민,남,56,7.24,7.12,0.19,70.6,58.8,41.2,1441 1164,,0.0,0.0,,83.3/6,83.3/6,42.9/7,40.0/5,66.7/6,33.3/6,36,5.63,38.5,2,5.85,54.2,44.4,56,,1.0,2.0,4.0
5,2,32,A1,반혜진,여,51,6.94,6.77,0.3,72.2,50.0,27.8,6332 1414,,0.0,0.0,,100.0/6,60.0/5,12.5/8,25.0/8,14.3/7,16.7/6,40,5.45,36.8,14,5.22,54.2,31.9,141,,1.0,2.0,4.0
5,3,35,B2,최진혁,남,56,5.94,4.94,0.24,56.3,37.5,37.5,6313 1411,,0.0,0.0,,100.0/1,0.0/3,50.0/2,50.0/2,0.0/2,0.0/3,13,5.54,40.0,92,4.97,49.3,30.7,60,15.0,1.0,2.0,4.0
5,4,31,A1,조성인,남,58,8.0,7.79,0.16,89.5,63.2,47.4,1314 2321,,0.0,0.0,,100.0/7,100.0/5,40.0/5,60.0/5,50.0/4,25.0/4,30,5.86,44.3,67,5.71,61.8,38.2,154,12.0,1.0,2.0,4.0
5,5,38,A2,배혜민,남,56,5.95,5.9,0.26,68.4,47.4,5.3,2361 5524,,0.0,0.0,,100.0/4,83.3/6,50.0/8,0.0/6,57.1/7,0.0/5,36,4.62,28.0,8,4.77,41.9,29.7,110,14.0,1.0,2.0,4.0
5,6,35,A2,김선웅,남,62,5.63,5.39,0.23,57.9,42.1,15.8,3212 4653,,0.0,0.0,,50.0/4,33.3/6,50.0/6,50.0/4,40.0/5,0.0/4,29,5.15,31.9,91,6.22,69.1,44.1,35,13.0,1.0,2.0,4.0
6,1,32,B1,임정택,남,58,5.56,5.42,0.24,61.1,38.9,16.7,3111 5352,,0.0,0.0,,40.0/5,0.0/4,66.7/3,16.7/6,33.3/3,20.0/5,26,4.98,32.9,81,5.33,53.8,40.0,42,15.0,6.0,1.0,5.0
6,2,29,B2,김태영,남,62,2.5,2.25,0.3,6.3,6.3,6.3,4410 6655,,0.0,0.0,,50.0/4,33.3/3,0.0/3,0.0/5,0.0/3,25.0/4,22,5.08,31.8,89,6.6,67.2,51.7,149,,6.0,1.0,5.0
6,3,48,B2,김종희,남,59,4.06,4.0,0.32,33.3,22.2,5.6,4545 1556,,0.0,0.0,,20.0/5,40.0/5,0.0/4,25.0/4,0.0/3,0.0/6,27,5.82,37.0,25,3.7,32.1,15.1,89,,6.0,1.0,5.0
6,4,29,B2,이지은,여,48,2.88,2.66,0.34,25.0,12.5,0.0,5642 5666,,0.0,0.0,,0.0/4,0.0/6,0.0/5,0.0/4,0.0/4,0.0/3,26,3.35,17.4,86,4.66,44.2,31.2,107,,6.0,1.0,5.0
6,5,31,B2,이진우,남,55,4.57,4.43,0.23,35.7,28.6,7.1,3642 5145,,0.0,0.0,,0.0/3,0.0/3,50.0/4,0.0/4,33.3/3,0.0/4,21,5.63,41.4,66,3.31,24.5,10.2,34,,6.0,1.0,5.0
6,6,41,B1,구현구,남,62,6.25,5.3,0.22,70.0,50.0,15.0,6231 5212,,0.0,0.0,,83.3/6,40.0/5,50.0/4,16.7/6,16.7/6,16.7/6,33,4.72,21.9,15,7.05,71.7,53.3,103,14.0,6.0,1.0,5.0
7,1,30,B2,신선길,남,62,1.13,1.07,0.32,0.0,0.0,0.0,6565 6666,,0.0,0.0,,0.0/3,0.0/4,0.0/4,0.0/4,0.0/3,0.0/5,23,5.38,30.9,98,3.6,28.1,19.3,102,15.0,2.0,3.0,6.0
7,2,37,A2,박설희,여,56,5.71,5.45,0.27,58.8,29.4,23.5,1441 5336,,0.0,0.0,,66.7/3,66.7/3,33.3/3,33.3/3,25.0/4,25.0/4,20,4.82,27.3,108,8.27,83.6,80.0,11,,2.0,3.0,6.0
7,3,35,B1,김태규,남,59,4.63,4.57,0.31,50.0,18.8,0.0,5553 5232,,0.0,0.0,,66.7/3,100.0/3,0.0/3,0.0/4,20.0/5,0.0/3,21,4.58,24.6,70,7.56,81.8,58.2,65,,2.0,3.0,6.0
7,4,28,B2,문성현,남,65,2.59,2.41,0.26,23.5,5.9,0.0,6565 3366,,0.0,0.0,,25.0/4,0.0/3,0.0/4,0.0/4,25.0/4,0.0/5,24,5.61,37.8,19,5.35,55.6,34.7,61,,2.0,3.0,6.0
7,5,37,A1,이주영,여,54,6.76,6.61,0.28,64.7,52.9,35.3,5143 5122,,0.0,0.0,,88.9/9,77.8/9,33.3/6,50.0/8,33.3/6,83.3/6,44,5.54,40.3,57,4.56,45.3,26.7,146,14.0,2.0,3.0,6.0
7,6,45,A2,사재준,남,58,5.87,5.87,0.23,66.7,33.3,20.0,3152 4552,,0.0,0.0,,80.0/5,40.0/5,16.7/6,50.0/4,0.0/4,0.0/5,29,5.22,30.7,37,6.58,65.2,52.2,130,,2.0,3.0,6.0
8,1,31,B2,송효범,남,52,1.38,1.29,0.28,0.0,0.0,0.0,6665 6466,,0.0,0.0,,0.0/5,0.0/3,0.0/3,0.0/4,0.0/5,0.0/4,24,5.19,32.3,95,4.4,36.3,21.3,106,,5.0,4.0,2.0
8,2,50,A2,권명호,남,57,5.47,5.35,0.27,52.9,29.4,11.8,6544 4532,,0.0,0.0,,40.0/5,16.7/6,50.0/6,20.0/5,40.0/5,14.3/7,34,4.94,35.8,90,3.75,23.9,14.9,93,,5.0,4.0,2.0
8,3,41,B1,신동길,남,59,4.5,4.31,0.25,31.3,25.0,6.3,5442 2143,,0.0,0.0,,50.0/4,0.0/4,40.0/5,0.0/5,0.0/5,25.0/4,27,5.36,36.8,93,3.92,35.5,14.5,135,,5.0,4.0,2.0
8,4,32,A2,김지현,여,49,5.67,5.64,0.32,46.7,33.3,0.0,3223 2444,,0.0,0.0,,60.0/5,25.0/4,80.0/5,75.0/4,25.0/4,0.0/4,26,6.18,42.6,42,4.47,41.6,24.7,6,,5.0,4.0,2.0
8,5,43,B2,길현태,남,59,4.14,4.07,0.24,42.9,21.4,0.0,6532 4642,,0.0,0.0,,25.0/4,50.0/4,40.0/5,33.3/3,33.3/3,20.0/5,24,6.18,51.0,102,6.99,76.5,54.4,138,1.0,5.0,4.0,2.0
8,6,46,B1,한  운,남,57,4.75,4.75,0.26,40.0,25.0,20.0,6644 3566,,0.0,0.0,,50.0/6,28.6/7,42.9/7,14.3/7,16.7/6,0.0/7,40,4.14,26.2,103,5.03,49.3,31.5,33,,5.0,4.0,2.0
9,1,51,A2,최재원,남,58,4.94,4.88,0.29,47.1,29.4,11.8,6134 6356,,0.0,0.0,,100.0/6,75.0/4,33.3/6,50.0/6,66.7/6,0.0/8,36,4.84,30.1,76,5.75,57.4,41.2,100,2.0,1.0,5.0,6.0
9,2,51,B1,조현귀,남,61,5.0,4.92,0.3,50.0,33.3,16.7,5532 3621,,0.0,0.0,,60.0/5,25.0/4,0.0/3,50.0/4,0.0/6,20.0/5,27,5.41,39.0,82,5.25,53.4,37.0,68,,1.0,5.0,6.0
9,3,37,A1,손동민,남,53,7.29,7.05,0.23,76.5,58.8,41.2,1323 1511,,0.0,0.0,,100.0/6,66.7/6,16.7/6,66.7/3,25.0/4,40.0/5,30,5.46,38.2,88,3.92,30.3,19.7,62,1.0,1.0,5.0,6.0
9,4,27,B2,구남우,남,59,1.94,1.88,0.23,0.0,0.0,0.0,5545 4564,,0.0,0.0,,0.0/3,0.0/4,0.0/5,0.0/4,0.0/3,0.0/4,23,4.76,27.1,50,6.33,67.2,42.2,49,,1.0,5.0,6.0
9,5,43,B1,김민천,남,58,4.56,4.56,0.29,38.9,33.3,5.6,6632 2644,,0.0,0.0,,50.0/6,40.0/5,50.0/4,33.3/3,0.0/3,25.0/4,25,3.75,10.7,72,3.4,22.6,9.4,26,,1.0,5.0,6.0
9,6,41,B1,강지환,남,60,5.69,5.66,0.25,56.3,43.8,12.5,1445 4632,,0.0,0.0,,50.0/6,0.0/6,60.0/5,40.0/5,20.0/5,0.0/5,32,5.12,35.1,94,5.93,60.5,38.2,71,,1.0,5.0,6.0
10,1,39,B1,김희용,남,57,4.12,4.12,0.17,35.3,23.5,5.9,4526 1562,,0.0,0.0,,100.0/5,40.0/5,0.0/3,20.0/5,0.0/4,0.0/4,26,4.76,28.6,13,6.84,67.1,54.3,29,,1.0,2.0,5.0
10,2,26,B1,정세혁,남,58,2.82,2.73,0.27,17.6,11.8,5.9,3612 4655,,0.0,0.0,,25.0/4,25.0/4,50.0/2,33.3/3,40.0/5,0.0/5,23,5.08,34.5,48,5.9,63.4,45.1,128,,1.0,2.0,5.0
10,3,53,B1,정인교,남,49,4.69,4.66,0.25,43.8,25.0,6.3,2634 5624,,0.0,0.0,,40.0/5,80.0/5,28.6/7,20.0/5,0.0/5,0.0/5,32,5.72,44.4,23,3.55,28.3,13.3,19,2.0,1.0,2.0,5.0
10,4,36,A2,이경섭,남,58,7.14,7.1,0.22,71.4,57.1,35.7,2423 1321,,0.0,0.0,,66.7/6,80.0/5,40.0/5,33.3/6,25.0/4,16.7/6,32,4.69,26.8,65,3.25,25.4,6.8,134,,1.0,2.0,5.0
10,5,43,B1,한  진,남,59,4.24,4.18,0.28,35.3,17.6,0.0,4435 4566,,0.0,0.0,,60.0/5,40.0/5,0.0/5,33.3/3,16.7/6,0.0/5,29,5.03,28.6,62,6.33,60.6,48.5,94,3.0,1.0,2.0,5.0
10,6,44,A2,원용관,남,59,5.2,5.02,0.31,50.0,35.0,15.0,4612 4211,,0.0,0.0,,50.0/6,40.0/5,60.0/5,50.0/4,33.3/6,0.0/5,31,4.25,18.3,26,5.8,58.0,39.1,16,1.0,1.0,2.0,5.0
11,1,44,A2,정민수,남,60,5.06,4.91,0.26,47.1,29.4,5.9,2132 2243,,0.0,0.0,,60.0/5,20.0/5,20.0/5,25.0/4,42.9/7,33.3/6,32,3.65,19.6,3,4.05,32.3,21.5,28,4.0,3.0,5.0,6.0
11,2,34,A1,이동준,남,55,6.39,6.36,0.23,72.2,50.0,16.7,1223 1623,,0.0,0.0,,57.1/7,57.1/7,85.7/7,16.7/6,25.0/8,0.0/4,39,4.47,25.0,47,3.92,32.8,16.4,86,3.0,3.0,5.0,6.0
11,3,31,B1,김민준,남,56,5.33,5.22,0.21,44.4,38.9,33.3,4146 4621,,0.0,0.0,,80.0/5,60.0/5,28.6/7,42.9/7,28.6/7,0.0/7,38,3.78,16.9,77,4.54,42.3,24.4,117,,3.0,5.0,6.0
11,4,45,A1,최광성,남,58,5.75,5.57,0.22,65.0,40.0,15.0,5423 2351,,0.0,0.0,,75.0/8,66.7/6,62.5/8,25.0/8,40.0/5,44.4/9,44,5.35,35.4,80,3.36,29.7,10.9,131,,3.0,5.0,6.0
11,5,48,B1,김창규,남,59,4.81,4.65,0.23,56.3,12.5,0.0,5333 6242,,0.0,0.0,,40.0/5,50.0/6,0.0/3,0.0/6,0.0/6,0.0/3,29,6.44,46.7,41,6.56,72.6,50.0,81,2.0,3.0,5.0,6.0
11,6,39,A1,장수영,남,54,6.38,6.07,0.17,62.5,43.8,31.3,1431 6511,,0.0,0.0,,100.0/5,66.7/6,50.0/4,0.0/6,42.9/7,22.2/9,37,4.97,31.4,100,3.92,31.0,19.7,59,,3.0,5.0,6.0
12,1,38,A2,문주엽,남,58,6.4,6.3,0.24,73.3,33.3,20.0,3421 5133,,0.0,0.0,,25.0/4,66.7/3,50.0/4,25.0/4,50.0/4,0.0/4,23,5.28,40.0,5,5.72,57.3,37.3,51,,1.0,3.0,5.0
12,2,45,B1,윤영일,남,58,4.0,3.94,0.27,33.3,16.7,5.6,5446 6542,,0.0,0.0,,25.0/4,66.7/3,50.0/4,20.0/5,25.0/4,0.0/4,24,5.78,36.6,7,3.34,23.4,12.8,27,,1.0,3.0,5.0
12,3,31,A1,조성인,남,58,8.0,7.79,0.16,89.5,63.2,47.4,1314 2321,,0.0,0.0,,100.0/7,100.0/5,40.0/5,60.0/5,50.0/4,25.0/4,30,5.86,44.3,67,5.71,61.8,38.2,154,5.0,1.0,3.0,5.0
12,4,48,B1,권현기,남,60,4.75,4.27,0.36,40.0,30.0,20.0,6456 2534,,0.0,0.0,,0.0/2,20.0/5,33.3/6,20.0/5,16.7/6,0.0/4,28,4.91,29.6,6,3.77,35.9,14.1,115,3.0,1.0,3.0,5.0
12,5,33,A2,정훈민,남,57,4.87,4.77,0.21,40.0,33.3,20.0,6611 1545,,0.0,0.0,,0.0/3,66.7/3,60.0/5,50.0/4,0.0/5,25.0/4,24,5.66,42.3,87,6.89,71.4,55.4,122,2.0,1.0,3.0,5.0
12,6,40,A2,김계영,여,55,6.37,5.55,0.16,73.7,57.9,15.8,1033 5432,,0.0,0.0,,80.0/5,40.0/5,40.0/5,40.0/5,100.0/3,25.0/4,27,5.11,32.5,104,6.29,64.9,51.9,20,4.0,1.0,3.0,5.0
13,1,33,A2,김지훈,남,58,5.7,5.65,0.24,50.0,40.0,25.0,3246 6424,,0.0,0.0,,57.1/7,42.9/7,14.3/7,14.3/7,50.0/6,0.0/5,39,5.82,38.4,1,6.9,70.7,51.7,39,4.0,1.0,2.0,3.0
13,2,35,A2,김선웅,남,62,5.63,5.39,0.23,57.9,42.1,15.8,3212 4653,,0.0,0.0,,50.0/4,33.3/6,50.0/6,50.0/4,40.0/5,0.0/4,29,5.15,31.9,91,6.22,69.1,44.1,35,5.0,1.0,2.0,3.0
13,3,32,B2,고정환,남,59,3.31,3.31,0.21,23.1,7.7,0.0,4625 6555,,0.0,0.0,,25.0/4,60.0/5,0.0/4,25.0/4,20.0/5,0.0/4,26,5.49,36.1,16,6.58,68.8,52.5,7,,1.0,2.0,3.0
13,4,41,B1,이종인,남,58,4.56,4.42,0.36,44.4,16.7,11.1,5546 3564,,0.0,0.0,,28.6/7,57.1/7,16.7/6,0.0/4,0.0/4,0.0/5,33,4.9,32.4,59,4.74,42.3,25.6,108,,1.0,2.0,3.0
13,5,34,B2,권혁민,남,55,2.82,2.73,0.32,17.6,11.8,0.0,2664 6462,,0.0,0.0,,60.0/5,0.0/5,0.0/6,0.0/5,0.0/5,0.0/4,30,4.34,24.6,63,4.53,41.9,21.6,92,,1.0,2.0,3.0
13,6,35,B1,박준현,남,56,5.12,5.0,0.2,52.9,29.4,11.8,2315 5654,,0.0,0.0,,66.7/3,25.0/4,0.0/4,50.0/4,0.0/6,0.0/6,27,4.56,28.4,40,5.38,47.0,37.9,75,,1.0,2.0,3.0
14,1,41,B1,구현구,남,62,6.25,5.3,0.22,70.0,50.0,15.0,6231 5212,,0.0,0.0,,83.3/6,40.0/5,50.0/4,16.7/6,16.7/6,16.7/6,33,4.72,21.9,15,7.05,71.7,53.3,103,6.0,5.0,1.0,6.0
14,2,37,A1,이주영,여,54,6.76,6.61,0.28,64.7,52.9,35.3,5143 5122,,0.0,0.0,,88.9/9,77.8/9,33.3/6,50.0/8,33.3/6,83.3/6,44,5.23,29.1,54,4.56,45.3,26.7,146,7.0,5.0,1.0,6.0
14,3,38,A2,배혜민,남,56,5.95,5.9,0.26,68.4,47.4,5.3,2361 5524,,0.0,0.0,,100.0/4,83.3/6,50.0/8,0.0/6,57.1/7,0.0/5,36,4.62,28.0,8,4.77,41.9,29.7,110,5.0,5.0,1.0,6.0
14,4,37,B1,주은석,남,59,4.69,4.5,0.23,50.0,25.0,0.0,3553 5625,,0.0,0.0,,83.3/6,16.7/6,14.3/7,28.6/7,40.0/5,0.0/5,36,4.54,23.1,56,5.14,48.7,30.3,151,3.0,5.0,1.0,6.0
14,5,56,A1,박석문,남,58,7.28,7.2,0.18,66.7,66.7,44.4,1414 1511,,0.0,0.0,,100.0/5,80.0/5,75.0/4,60.0/5,75.0/4,0.0/4,27,5.27,30.1,53,4.97,42.5,32.9,132,4.0,5.0,1.0,6.0
14,6,47,B1,김정구,남,54,5.0,4.97,0.27,47.4,26.3,21.1,4351 1353,,0.0,0.0,,66.7/6,57.1/7,16.7/6,0.0/4,0.0/4,0.0/6,33,6.42,49.1,68,8.05,84.4,70.3,120,,5.0,1.0,6.0
15,1,36,B2,김강현,남,55,4.2,3.77,0.22,35.0,25.0,5.0,5524 2344,,0.0,0.0,,50.0/4,16.7/6,0.0/6,20.0/5,16.7/6,0.0/4,31,6.17,44.8,27,5.24,52.9,35.3,101,,1.0,2.0,4.0
15,2,33,B1,이진휘,남,56,5.5,5.1,0.23,60.0,35.0,20.0,3466 2143,,0.0,0.0,,60.0/5,60.0/5,0.0/4,50.0/4,0.0/4,0.0/4,26,4.54,23.7,64,4.88,55.4,28.4,47,,1.0,2.0,4.0
15,3,27,B2,조승민,남,56,2.47,2.38,0.2,11.8,5.9,5.9,6366 5656,,0.0,0.0,,50.0/4,50.0/4,0.0/3,0.0/4,20.0/5,25.0/4,24,4.75,22.9,84,4.6,37.5,29.2,70,,1.0,2.0,4.0
15,4,35,B2,최진혁,남,56,5.94,4.94,0.24,56.3,37.5,37.5,6313 1411,,0.0,0.0,,100.0/1,0.0/3,50.0/2,50.0/2,0.0/2,0.0/3,13,5.54,40.0,92,4.97,49.3,30.7,60,5.0,1.0,2.0,4.0
15,5,32,B1,임정택,남,58,5.56,5.42,0.24,61.1,38.9,16.7,3111 5352,,0.0,0.0,,40.0/5,0.0/4,66.7/3,16.7/6,33.3/3,20.0/5,26,4.98,32.9,81,5.33,53.8,40.0,42,6.0,1.0,2.0,4.0
15,6,30,B2,신선길,남,62,1.13,1.07,0.32,0.0,0.0,0.0,6565 6666,,0.0,0.0,,0.0/3,0.0/4,0.0/4,0.0/4,0.0/3,0.0/5,23,5.38,30.9,98,3.6,28.1,19.3,102,7.0,1.0,2.0,4.0
16,1,26,B1,박원규,남,56,3.63,3.58,0.26,21.1,5.3,5.3,4434 4441,,0.0,0.0,,71.4/7,14.3/7,50.0/6,16.7/6,25.0/4,0.0/6,36,5.46,33.8,51,6.2,65.6,42.2,83,1.0,1.0,5.0,4.0
16,2,49,B1,김대선,남,54,5.35,5.07,0.24,60.0,25.0,20.0,1653 1543,,0.0,0.0,,50.0/4,66.7/3,20.0/5,0.0/4,0.0/6,20.0/5,27,4.67,30.5,17,3.93,32.9,21.9,109,,1.0,5.0,4.0
16,3,33,B2,박준호,남,65,2.85,2.85,0.28,7.7,0.0,0.0,6564 6545,,0.0,0.0,,25.0/4,0.0/4,25.0/4,33.3/3,0.0/3,0.0/4,22,4.73,25.4,73,4.89,49.4,31.6,54,,1.0,5.0,4.0
16,4,39,A2,정종훈,남,55,5.0,4.97,0.24,47.1,23.5,17.6,3311 4636,,0.0,0.0,,33.3/6,16.7/6,50.0/4,0.0/5,16.7/6,0.0/6,33,5.49,33.0,32,4.29,34.8,21.7,126,,1.0,5.0,4.0
16,5,27,B2,윤상선,남,62,2.0,1.53,0.23,6.7,6.7,0.0,6646 6566,,0.0,0.0,,33.3/3,25.0/4,0.0/4,0.0/2,0.0/4,0.0/2,19,5.4,35.4,79,7.32,79.0,53.2,129,,1.0,5.0,4.0
16,6,30,B2,서종원,남,61,3.06,2.89,0.27,22.2,11.1,5.6,2646 4566,,0.0,0.0,,40.0/5,33.3/3,60.0/5,0.0/4,0.0/3,0.0/5,25,5.05,32.0,55,4.09,34.3,22.4,36,,1.0,5.0,4.0
1,1,39,A2,정종훈,남,55,5.0,4.97,0.24,47.1,23.5,17.6,3311 4636,,0.0,0.0, 일16-3-4,33.3/6,16.7/6,50.0/4,0.0/5,16.7/6,0.0/6,33,5.49,33.0,32,4.29,34.8,21.7,126,15.0,4.0,1.0,6.0
1,2,34,B2,권혁민,남,55,2.82,2.73,0.32,17.6,11.8,0.0,2664 6462,,0.0,0.0, 일13-6-5,60.0/5,0.0/5,0.0/6,0.0/5,0.0/5,0.0/4,30,4.34,24.6,63,4.53,41.9,21.6,92,,4.0,1.0,6.0
1,3,36,A2,이경섭,남,58,7.14,7.1,0.22,71.4,57.1,35.7,2423 1321,,0.0,0.0, 일10-5-4,66.7/6,80.0/5,40.0/5,33.3/6,25.0/4,16.7/6,32,4.69,26.8,65,3.25,25.4,6.8,134,9.0,4.0,1.0,6.0
1,4,40,A2,이승일,남,61,4.63,4.5,0.27,37.5,31.3,12.5,4443 5555,,0.0,0.0, 일03-4-6,66.7/6,50.0/4,40.0/5,16.7/6,25.0/4,20.0/5,30,6.32,47.7,97,3.63,31.3,20.8,137,10.0,4.0,1.0,6.0
1,5,36,B2,김강현,남,55,4.2,3.77,0.22,35.0,25.0,5.0,5524 2344,,0.0,0.0, 일15-1-1,50.0/4,16.7/6,0.0/6,20.0/5,16.7/6,0.0/4,31,6.17,44.8,27,5.24,52.9,35.3,101,,4.0,1.0,6.0
