경기번호,순서,나이,등급,이름,성별,체중,평균착순점,평균득점,평균ST,3연대율,2연대율,승률,최근8경기착순,평균사고점(종합),연간평균착순점,연간연대율,전일성적,1코스,2코스,3코스,4코스,5코스,6코스,출주횟수,보트평균착순점,보트연대율,보트번호,모터평균착순점,모터3연대율,모터2연대율,모터번호,금일출주경주,rank1,rank2,rank3
6,3,37,B2,박준현,남,57,5.25,5.25,0.0,50.0,50.0,25.0,6152 0011,,5.5,50.0, 일06-5-5,00.0/0,00.0/0,00.0/0,00.0/0,00.0/0,00.0/0,0,5.63,37.5,60,4.4,50.0,10.0,116,,1,4,5.0
6,4,41,A2,이지수,여,57,6.9,6.8,0.23,80.0,50.0,30.0,1312 3364,,8.67,66.7," 일02-3-2, 온07-1-5",00.0/0,00.0/0,00.0/0,00.0/0,00.0/0,0.0/1,1,5.63,37.5,42,5.3,50.0,30.0,53,,1,4,5.0
6,5,49,A1,곽현성,남,56,5.77,5.38,0.27,61.5,38.5,23.1,6215 3213,,6.33,66.7," 일02-5-4, 온07-6-3",00.0/0,00.0/0,00.0/0,00.0/0,100.0/1,0.0/1,2,5.43,28.6,18,4.4,40.0,30.0,113,,1,4,5.0
6,6,30,B2,구본선,남,57,5.33,5.33,0.2,50.0,33.3,33.3,1163 4665,,10.0,100.0, 일05-2-2,00.0/0,00.0/0,00.0/0,00.0/0,00.0/0,00.0/0,0,4.5,33.3,45,6.36,63.6,63.6,15,,1,4,5.0
7,1,46,A2,장영태,남,58,4.0,4.0,0.0,0.0,0.0,0.0,4343 5622,,4.0,0.0, 일04-6-6,00.0/0,00.0/0,00.0/0,0.0/1,00.0/0,00.0/0,1,5.0,40.0,6,5.6,40.0,20.0,142,2.0,3,2,5.0
7,2,35,A2,서  휘,남,56,3.67,3.67,18.21,33.3,33.3,0.0,5262 4311,,2.0,0.0, 일05-3-3,00.0/0,00.0/0,100.0/1,0.0/1,0.0/1,00.0/0,3,3.6,0.0,63,4.8,30.0,10.0,134,1.0,3,2,5.0
7,3,47,A2,최광성,남,59,2.0,2.0,18.49,0.0,0.0,0.0,6464 2144,,1.0,0.0, 일05-1-1,0.0/1,00.0/0,00.0/0,00.0/0,0.0/2,00.0/0,3,5.6,20.0,35,4.86,28.6,28.6,25,2.0,3,2,5.0
7,4,40,B1,권일혁,남,59,4.67,4.67,18.34,33.3,33.3,0.0,5425 6644,,3.0,0.0, 일02-6-5,0.0/1,00.0/0,100.0/1,00.0/0,00.0/0,0.0/1,3,5.17,50.0,100,5.5,50.0,33.3,35,1.0,3,2,5.0
7,5,33,A1,조성인,남,56,9.0,9.0,17.89,100.0,100.0,50.0,1122 1211,,10.0,100.0, 일06-2-2,00.0/0,100.0/1,100.0/1,100.0/1,100.0/1,100.0/2,6,5.83,50.0,20,4.67,33.3,33.3,94,2.0,3,2,5.0
7,6,51,B1,김대선,남,53,2.0,1.0,0.0,0.0,0.0,0.0,5125 4422,,2.0,0.0, 일04-4-5,00.0/0,00.0/0,0.0/1,00.0/0,00.0/0,00.0/0,1,3.63,25.0,16,5.2,50.0,30.0,7,1.0,3,2,5.0
8,1,44,B1,양원준,남,60,4.0,3.5,0.0,50.0,0.0,0.0,5361 5326,,4.0,0.0, 일05-6-6,00.0/0,0.0/1,00.0/0,00.0/0,0.0/1,00.0/0,2,5.5,37.5,87,6.2,80.0,40.0,17,2.0,5,2,4.0
8,2,43,A2,구현구,남,64,2.0,2.0,18.3,0.0,0.0,0.0,4665 5546,,2.5,0.0, 일06-3-3,00.0/0,00.0/0,0.0/1,0.0/1,0.0/2,00.0/0,4,4.88,25.0,67,6.11,66.7,44.4,19,1.0,5,2,4.0
8,3,52,B1,권명호,남,60,4.83,4.83,18.39,50.0,16.7,0.0,3644 2354,,3.5,0.0, 일03-6-6,00.0/0,0.0/2,0.0/1,0.0/1,100.0/1,0.0/1,6,3.0,14.3,54,7.2,80.0,60.0,80,3.0,5,2,4.0
8,4,50,B1,황만주,남,62,3.17,3.17,18.21,16.7,16.7,0.0,6466 4213,,2.5,0.0, 일01-4-3,0.0/2,100.0/1,0.0/1,00.0/0,0.0/1,0.0/1,6,3.86,14.3,3,4.63,50.0,12.5,147,2.0,5,2,4.0
8,5,39,A1,심상철,남,56,8.0,8.0,0.0,100.0,100.0,0.0,2115 1132,,8.0,100.0, 일04-1-3,00.0/0,00.0/0,00.0/0,00.0/0,00.0/0,100.0/1,1,5.67,16.7,102,5.0,37.5,37.5,14,3.0,5,2,4.0
8,6,46,A1,나병창,남,59,7.33,7.0,18.34,66.7,66.7,50.0,1115 4223,,10.0,100.0, 일03-1-3,0.0/1,100.0/1,00.0/0,100.0/1,100.0/2,0.0/1,6,5.43,42.9,98,5.0,50.0,25.0,60,1.0,5,2,4.0
1,1,35,B1,김지훈,남,60,5.33,5.25,0.21,50.0,50.0,8.3,4226 2452,,6.67,66.7,,00.0/0,00.0/0,00.0/0,0.0/1,00.0/0,00.0/0,1,3.33,22.2,39,4.18,27.3,9.1,49,8.0,6,4,2.0
1,2,40,B1,문주엽,남,56,4.75,4.75,0.27,37.5,12.5,0.0,4434 4253,,4.67,0.0,,00.0/0,00.0/0,00.0/0,00.0/0,0.0/1,00.0/0,1,6.0,62.5,62,3.8,40.0,20.0,45,7.0,6,4,2.0
1,3,41,A2,장수영,남,56,3.36,3.0,0.23,27.3,9.1,0.0,6565 3435,,1.33,0.0,,0.0/1,0.0/1,00.0/0,00.0/0,00.0/0,00.0/0,2,3.27,18.2,16,3.75,25.0,25.0,70,8.0,6,4,2.0
1,4,45,A1,한  진,남,61,6.75,6.63,0.23,62.5,56.3,31.3,3124 1422,,7.0,50.0,,00.0/0,00.0/0,100.0/1,00.0/0,0.0/1,00.0/0,2,3.33,0.0,72,5.86,57.1,42.9,86,7.0,6,4,2.0
1,5,46,B1,원용관,남,55,7.8,7.7,0.15,80.0,70.0,40.0,3242 4111,,6.0,33.3,,100.0/1,00.0/0,0.0/1,00.0/0,00.0/0,00.0/0,2,3.44,22.2,88,4.14,42.9,14.3,28,,6,4,2.0
1,6,45,A1,김민천,남,57,8.0,7.86,0.23,85.7,64.3,50.0,1311 2231,,8.67,83.3,,100.0/1,100.0/1,00.0/0,00.0/0,00.0/0,00.0/0,2,4.33,33.3,36,2.43,14.3,0.0,127,7.0,6,4,2.0
2,1,52,B1,김명진,남,59,4.73,4.73,0.29,54.5,18.2,18.2,3353 1651,,4.67,0.0,,00.0/0,00.0/0,0.0/1,00.0/0,00.0/0,00.0/0,1,3.7,10.0,7,5.43,42.9,28.6,150,,1,2,4.0
2,2,38,B1,윤동오,남,61,4.0,4.0,0.28,30.0,10.0,10.0,5433 4416,,4.0,0.0,,00.0/0,00.0/0,00.0/0,0.0/1,00.0/0,0.0/1,2,4.13,25.0,22,3.86,28.6,28.6,3,7.0,1,2,4.0
2,3,36,A2,안지민,여,52,5.5,3.7,0.22,60.0,40.0,20.0,4132 0531,,6.67,33.3,,00.0/0,00.0/0,00.0/0,0.0/1,00.0/0,00.0/0,1,3.27,9.1,50,1.33,0.0,0.0,112,7.0,1,2,4.0
2,4,43,A2,박종덕,남,55,6.82,6.82,0.15,81.8,45.5,27.3,3311 3234,,7.33,33.3,,00.0/0,00.0/0,00.0/0,00.0/0,00.0/0,0.0/1,1,4.0,11.1,2,3.44,22.2,11.1,104,8.0,1,2,4.0
2,5,48,B1,이재학,남,58,4.58,4.5,0.28,41.7,16.7,8.3,2136 4553,,8.0,66.7,,00.0/0,00.0/0,100.0/1,00.0/0,00.0/0,00.0/0,1,4.8,30.0,60,3.67,44.4,0.0,136,7.0,1,2,4.0
2,6,31,A1,김인혜,여,50,6.08,6.08,0.16,53.8,46.2,30.8,4423 6111,,4.6,20.0,,00.0/0,100.0/1,0.0/1,0.0/1,00.0/0,00.0/0,3,4.0,20.0,103,5.43,57.1,57.1,77,8.0,1,2,4.0
3,1,29,B2,구남우,남,57,2.0,1.0,0.23,0.0,0.0,0.0,6564 4064,,1.5,0.0,,00.0/0,00.0/0,0.0/1,00.0/0,00.0/0,00.0/0,1,3.7,30.0,106,3.7,20.0,20.0,82,,3,2,5.0
3,2,40,A2,박진서,남,55,4.36,4.27,0.26,36.4,18.2,9.1,2315 5554,,8.0,66.7,,00.0/0,00.0/0,100.0/1,00.0/0,00.0/0,00.0/0,1,5.55,36.4,90,3.0,28.6,14.3,95,8.0,3,2,5.0
3,3,37,A2,정주현,남,53,7.0,7.0,0.24,70.0,60.0,40.0,1214 3152,,9.33,100.0,,00.0/0,00.0/0,00.0/0,00.0/0,100.0/1,100.0/1,2,3.9,20.0,26,3.33,33.3,16.7,143,,3,2,5.0
3,4,31,B2,이지은,여,52,5.38,5.25,0.12,62.5,25.0,0.0,2343 2436,,6.0,33.3,,00.0/0,00.0/0,100.0/1,00.0/0,00.0/0,00.0/0,1,4.18,18.2,108,3.5,25.0,25.0,76,,3,2,5.0
3,5,41,B1,황이태,남,58,6.3,4.7,0.12,70.0,50.0,30.0,2210 1634,,8.0,100.0,,00.0/0,100.0/1,00.0/0,00.0/0,00.0/0,00.0/0,1,6.0,50.0,53,4.0,37.5,25.0,54,8.0,3,2,5.0
3,6,41,B1,김희용,남,57,5.13,5.13,0.22,50.0,37.5,12.5,2523 1456,,6.0,66.7,,00.0/0,00.0/0,00.0/0,0.0/1,00.0/0,00.0/0,1,4.73,27.3,87,2.89,22.2,22.2,121,,3,2,5.0
4,1,48,A2,이택근,남,58,5.55,5.45,0.24,63.6,36.4,9.1,1232 3425,,8.0,66.7,,00.0/0,00.0/0,00.0/0,00.0/0,100.0/1,00.0/0,1,2.44,11.1,31,3.2,40.0,0.0,46,,6,5,2.0
4,2,43,B2,김동민,남,54,6.57,6.43,0.36,85.7,42.9,14.3,2315 3323,,7.0,50.0,,00.0/0,00.0/0,00.0/0,00.0/0,00.0/0,00.0/0,0,4.83,0.0,83,4.0,25.0,12.5,12,,6,5,2.0
4,3,32,B2,정승호,남,66,2.78,2.78,0.33,22.2,11.1,11.1,1665 5666,,5.5,50.0,,00.0/0,100.0/1,00.0/0,00.0/0,00.0/0,00.0/0,1,2.5,12.5,24,2.29,14.3,0.0,103,,6,5,2.0
4,4,27,B2,이수빈,여,53,3.64,3.18,0.45,36.4,9.1,0.0,6443 3235,,2.5,0.0,,00.0/0,00.0/0,00.0/0,00.0/0,0.0/1,00.0/0,1,4.67,33.3,8,5.88,75.0,37.5,40,,6,5,2.0
4,5,33,B2,이진우,남,55,4.75,4.75,0.0,50.0,50.0,0.0,2526 1116,,5.0,50.0,,00.0/0,00.0/0,00.0/0,00.0/0,00.0/0,00.0/0,0,4.22,22.2,51,4.13,37.5,25.0,8,,6,5,2.0
4,6,35,A1,류석현,남,55,6.71,6.43,0.24,71.4,64.3,42.9,2111 1025,,9.33,100.0,,00.0/0,100.0/1,100.0/1,00.0/0,00.0/0,00.0/0,2,4.1,10.0,3,3.67,33.3,22.2,47,,6,5,2.0
5,1,48,B2,한  운,남,56,5.2,5.1,0.25,40.0,30.0,10.0,5132 2454,,6.0,50.0,,00.0/0,00.0/0,00.0/0,00.0/0,00.0/0,0.0/1,1,4.0,22.2,23,3.64,27.3,9.1,137,,4,1,5.0
5,2,29,B2,윤상선,남,67,1.3,1.3,0.29,0.0,0.0,0.0,5656 6666,,1.5,0.0,,00.0/0,00.0/0,0.0/1,00.0/0,00.0/0,00.0/0,1,3.5,10.0,56,4.89,33.3,33.3,42,,4,1,5.0
5,3,22,B2,김현주,여,54,3.0,3.0,0.22,11.1,11.1,11.1,6556 5446,,1.5,0.0,,00.0/0,00.0/0,00.0/0,00.0/0,0.0/1,00.0/0,1,2.82,9.1,34,1.86,0.0,0.0,29,,4,1,5.0
5,4,42,B1,이승일,남,63,6.25,6.0,0.19,58.3,50.0,33.3,1531 1145,,6.0,33.3,,0.0/1,00.0/0,00.0/0,00.0/0,00.0/0,00.0/0,1,4.5,37.5,12,6.0,62.5,50.0,79,,4,1,5.0
5,5,42,A2,박정아,여,50,6.2,6.13,0.29,53.3,53.3,33.3,1121 6155,,8.17,83.3,,00.0/0,00.0/0,100.0/1,00.0/0,00.0/0,0.0/1,2,4.5,12.5,63,5.75,50.0,50.0,33,,4,1,5.0
5,6,36,A1,김도휘,남,58,6.31,6.15,0.17,53.8,46.2,23.1,3454 1242,,5.67,33.3,,00.0/0,100.0/1,0.0/1,00.0/0,00.0/0,00.0/0,2,3.27,9.1,81,4.11,33.3,22.2,87,,4,1,5.0
6,1,50,B1,김종희,남,59,4.1,4.1,0.25,40.0,20.0,0.0,2563 4263,,3.67,33.3,,00.0/0,00.0/0,00.0/0,00.0/0,0.0/1,00.0/0,1,4.44,22.2,49,4.0,33.3,33.3,84,,4,3,2.0
6,2,33,B2,김경일,남,51,3.88,3.88,0.17,37.5,25.0,0.0,6542 6326,,1.5,0.0,,0.0/1,00.0/0,00.0/0,00.0/0,00.0/0,00.0/0,1,4.63,37.5,45,5.29,42.9,28.6,96,,4,3,2.0
6,3,35,B2,김태용,남,54,2.18,1.82,0.32,9.1,0.0,0.0,4450 5656,,4.0,0.0,,00.0/0,00.0/0,00.0/0,00.0/0,00.0/0,0.0/1,1,3.2,10.0,85,3.13,12.5,12.5,91,,4,3,2.0
6,4,41,A2,정경호,남,53,6.33,6.33,0.21,73.3,53.3,13.3,3242 5262,,6.0,33.3,,00.0/0,0.0/1,00.0/0,00.0/0,00.0/0,0.0/1,2,2.78,11.1,74,1.13,0.0,0.0,130,,4,3,2.0
6,5,37,A2,김선웅,남,66,4.15,4.0,0.17,38.5,15.4,7.7,3663 1445,,2.67,0.0,,0.0/1,0.0/1,00.0/0,00.0/0,00.0/0,00.0/0,2,4.45,18.2,78,4.71,57.1,28.6,120,,4,3,2.0
6,6,49,B2,정용진,남,55,6.0,5.86,0.23,72.7,36.4,27.3,3611 1353,,3.5,0.0,,00.0/0,00.0/0,00.0/0,00.0/0,0.0/1,00.0/0,1,2.5,0.0,58,5.43,57.1,42.9,141,,4,3,2.0
7,1,45,A1,김민천,남,57,8.0,8.0,18.0,100.0,62.5,37.5,1322 3311,,8.0,75.0,,00.0/0,00.0/0,0.0/1,100.0/1,100.0/1,100.0/1,4,4.33,33.3,36,2.43,14.3,0.0,127,1.0,1,3,6.0
7,2,48,B1,이재학,남,58,8.0,7.5,18.02,100.0,50.0,50.0,1356 6246,,8.0,50.0,,0.0/1,00.0/0,00.0/0,100.0/1,00.0/0,00.0/0,2,4.8,30.0,60,3.67,44.4,0.0,136,2.0,1,3,6.0
7,3,45,A1,한  진,남,61,7.14,7.14,18.13,71.4,57.1,28.6,3214 2141,,7.0,50.0,,0.0/1,100.0/1,00.0/0,0.0/1,00.0/0,100.0/1,4,3.33,0.0,72,5.86,57.1,42.9,86,1.0,1,3,6.0
7,4,36,A2,안지민,여,52,8.0,8.0,18.33,100.0,50.0,50.0,1341 4611,,8.0,50.0,,00.0/0,100.0/1,00.0/0,00.0/0,0.0/1,00.0/0,2,3.27,9.1,50,1.33,0.0,0.0,112,2.0,1,3,6.0
7,5,38,B1,윤동오,남,61,5.6,5.6,17.97,40.0,20.0,20.0,4344 1365,,4.0,0.0,,0.0/1,00.0/0,00.0/0,00.0/0,00.0/0,00.0/0,1,4.13,25.0,22,3.86,28.6,28.6,3,2.0,1,3,6.0
7,6,40,B1,문주엽,남,56,5.0,5.0,18.18,50.0,0.0,0.0,4314 3414,,5.0,0.0,,0.0/1,00.0/0,0.0/1,00.0/0,00.0/0,00.0/0,2,6.0,62.5,62,3.8,40.0,20.0,45,1.0,1,3,6.0
8,1,31,A1,김인혜,여,50,7.5,7.5,17.77,75.0,50.0,50.0,4311 2331,,5.0,0.0,,00.0/0,00.0/0,00.0/0,0.0/1,0.0/1,0.0/1,3,4.0,20.0,103,5.43,57.1,57.1,77,2.0,1,2,4.0
8,2,41,B1,황이태,남,58,8.0,8.0,18.1,100.0,100.0,0.0,2653 2424,,8.0,100.0,,00.0/0,00.0/0,00.0/0,100.0/1,00.0/0,00.0/0,1,6.0,50.0,53,4.0,37.5,25.0,54,3.0,1,2,4.0
8,3,43,A2,박종덕,남,55,8.0,8.0,17.86,100.0,50.0,50.0,3113 2443,,8.0,50.0,,100.0/1,0.0/1,00.0/0,00.0/0,00.0/0,00.0/0,2,4.0,11.1,2,3.44,22.2,11.1,104,2.0,1,2,4.0
8,4,41,A2,장수영,남,56,3.33,3.33,17.87,33.3,0.0,0.0,5532 3221,,2.0,0.0,,00.0/0,00.0/0,00.0/0,00.0/0,00.0/0,0.0/1,1,3.27,18.2,16,3.75,25.0,25.0,70,1.0,1,2,4.0
8,5,40,A2,박진서,남,55,5.0,5.0,18.12,50.0,25.0,25.0,3155 3142,,8.0,50.0,,0.0/1,00.0/0,00.0/0,00.0/0,00.0/0,100.0/1,2,5.55,36.4,90,3.0,28.6,14.3,95,3.0,1,2,4.0
8,6,35,B1,김지훈,남,60,6.25,6.0,18.44,75.0,75.0,0.0,2262 3521,,8.0,100.0,,00.0/0,100.0/1,00.0/0,00.0/0,100.0/1,00.0/0,2,3.33,22.2,39,4.18,27.3,9.1,49,1.0,1,2,4.0
1,1,42,B1,이승일,남,63,6.25,6.0,0.19,58.3,50.0,33.3,1531 1145,,6.0,33.3, 일05-1-4,0.0/1,00.0/0,00.0/0,00.0/0,00.0/0,00.0/0,1,4.5,37.5,12,6.0,62.5,50.0,79,8.0,5,2,3.0
1,2,41,B1,김희용,남,57,5.13,5.13,0.22,50.0,37.5,12.5,2523 1456,,6.0,66.7, 일03-6-6,00.0/0,00.0/0,00.0/0,0.0/1,00.0/0,00.0/0,1,4.73,27.3,87,2.89,22.2,22.2,121,7.0,5,2,3.0
1,3,37,A2,김선웅,남,66,4.15,4.0,0.17,38.5,15.4,7.7,3663 1445,,2.67,0.0, 일06-6-5,0.0/1,0.0/1,00.0/0,00.0/0,00.0/0,00.0/0,2,4.45,18.2,78,4.71,57.1,28.6,120,8.0,5,2,3.0
1,4,48,A2,이택근,남,58,5.55,5.45,0.24,63.6,36.4,9.1,1232 3425,,8.0,66.7, 일04-5-1,00.0/0,00.0/0,00.0/0,00.0/0,100.0/1,00.0/0,1,2.44,11.1,31,3.2,40.0,0.0,46,7.0,5,2,3.0
1,5,41,A2,정경호,남,53,6.33,6.33,0.21,73.3,53.3,13.3,3242 5262,,6.0,33.3, 일06-1-4,00.0/0,0.0/1,00.0/0,00.0/0,00.0/0,0.0/1,2,2.78,11.1,74,1.13,0.0,0.0,130,7.0,5,2,3.0
1,6,48,B2,한  운,남,56,5.2,5.1,0.25,40.0,30.0,10.0,5132 2454,,6.0,50.0, 일05-2-1,00.0/0,00.0/0,00.0/0,00.0/0,00.0/0,0.0/1,1,4.0,22.2,23,3.64,27.3,9.1,137,,5,2,3.0
2,1,37,A2,정주현,남,53,7.0,7.0,0.24,70.0,60.0,40.0,1214 3152,,9.33,100.0, 일03-1-3,00.0/0,00.0/0,00.0/0,00.0/0,100.0/1,100.0/1,2,3.9,20.0,26,3.33,33.3,16.7,143,7.0,1,2,4.0
2,2,52,B1,김명진,남,59,4.73,4.73,0.29,54.5,18.2,18.2,3353 1651,,4.67,0.0, 일02-1-1,00.0/0,00.0/0,0.0/1,00.0/0,00.0/0,00.0/0,1,3.7,10.0,7,5.43,42.9,28.6,150,8.0,1,2,4.0
2,3,50,B1,김종희,남,59,4.1,4.1,0.25,40.0,20.0,0.0,2563 4263,,3.67,33.3, 일06-5-1,00.0/0,00.0/0,00.0/0,00.0/0,0.0/1,00.0/0,1,4.44,22.2,49,4.0,33.3,33.3,84,7.0,1,2,4.0
2,4,46,B1,원용관,남,55,7.8,7.7,0.15,80.0,70.0,40.0,3242 4111,,6.0,33.3, 일01-4-5,100.0/1,00.0/0,0.0/1,00.0/0,00.0/0,00.0/0,2,3.44,22.2,88,4.14,42.9,14.3,28,8.0,1,2,4.0
2,5,36,A1,김도휘,남,58,6.31,6.15,0.17,53.8,46.2,23.1,3454 1242,,5.67,33.3, 일05-4-6,00.0/0,100.0/1,0.0/1,00.0/0,00.0/0,00.0/0,2,3.27,9.1,81,4.11,33.3,22.2,87,7.0,1,2,4.0
2,6,29,B2,구남우,남,57,2.0,1.0,0.23,0.0,0.0,0.0,6564 4064,,1.5,0.0, 일03-5-1,00.0/0,00.0/0,0.0/1,00.0/0,00.0/0,00.0/0,1,3.7,30.0,106,3.7,20.0,20.0,82,,1,2,4.0
3,1,35,B2,김태용,남,54,2.18,1.82,0.32,9.1,0.0,0.0,4450 5656,,4.0,0.0, 일06-2-3,00.0/0,00.0/0,00.0/0,00.0/0,00.0/0,0.0/1,1,3.2,10.0,85,3.13,12.5,12.5,91,,3,4,1.0
3,2,45,A1,한  진,남,61,6.75,6.63,0.23,62.5,56.3,31.3,3124 1422,,7.0,50.0," 일01-2-4, 온07-2-3",00.0/0,00.0/0,100.0/1,00.0/0,0.0/1,00.0/0,2,3.2,10.0,54,5.86,57.1,42.9,86,,3,4,1.0
3,3,42,A2,박정아,여,50,6.2,6.13,0.29,53.3,53.3,33.3,1121 6155,,8.17,83.3, 일05-3-5,00.0/0,00.0/0,100.0/1,00.0/0,00.0/0,0.0/1,2,4.5,12.5,63,5.75,50.0,50.0,33,8.0,3,4,1.0
3,4,35,A1,류석현,남,55,6.71,6.43,0.24,71.4,64.3,42.9,2111 1025,,9.33,100.0, 일04-1-6,00.0/0,100.0/1,100.0/1,00.0/0,00.0/0,00.0/0,2,4.1,10.0,3,3.67,33.3,22.2,47,8.0,3,4,1.0
3,5,35,B1,김지훈,남,60,5.33,5.25,0.21,50.0,50.0,8.3,4226 2452,,6.67,66.7," 일01-5-1, 온08-5-6",00.0/0,00.0/0,00.0/0,0.0/1,00.0/0,00.0/0,1,3.33,22.2,39,4.18,27.3,9.1,49,,3,4,1.0
3,6,32,B2,정승호,남,66,2.78,2.78,0.33,22.2,11.1,11.1,1665 5666,,5.5,50.0, 일04-6-3,00.0/0,100.0/1,00.0/0,00.0/0,00.0/0,00.0/0,1,2.5,12.5,24,2.29,14.3,0.0,103,,3,4,1.0
4,1,36,A2,안지민,여,52,5.5,3.7,0.22,60.0,40.0,20.0,4132 0531,,6.67,33.3," 일02-5-3, 온07-6-4",00.0/0,00.0/0,00.0/0,0.0/1,00.0/0,00.0/0,1,3.27,9.1,50,1.33,0.0,0.0,112,,3,2,6.0
4,2,31,B2,이지은,여,52,5.38,5.25,0.12,62.5,25.0,0.0,2343 2436,,6.0,33.3, 일03-4-4,00.0/0,00.0/0,100.0/1,00.0/0,00.0/0,00.0/0,1,4.18,18.2,108,3.5,25.0,25.0,76,,3,2,6.0
4,3,48,B1,이재학,남,58,4.58,4.5,0.28,41.7,16.7,8.3,2136 4553,,8.0,66.7," 일02-6-5, 온07-4-2",00.0/0,00.0/0,100.0/1,00.0/0,00.0/0,00.0/0,1,4.8,30.0,60,3.67,44.4,0.0,136,,3,2,6.0
4,4,22,B2,김현주,여,54,3.0,3.0,0.22,11.1,11.1,11.1,6556 5446,,1.5,0.0, 일05-6-3,00.0/0,00.0/0,00.0/0,00.0/0,0.0/1,00.0/0,1,2.82,9.1,34,1.86,0.0,0.0,29,,3,2,6.0
4,5,41,A2,장수영,남,56,3.36,3.0,0.23,27.3,9.1,0.0,6565 3435,,1.33,0.0," 일01-6-3, 온08-3-4",0.0/1,0.0/1,00.0/0,00.0/0,00.0/0,00.0/0,2,3.27,18.2,16,3.75,25.0,25.0,70,,3,2,6.0
4,6,43,B2,김동민,남,54,6.57,6.43,0.36,85.7,42.9,14.3,2315 3323,,7.0,50.0, 일04-3-2,00.0/0,00.0/0,00.0/0,00.0/0,00.0/0,00.0/0,0,4.83,0.0,83,4.0,25.0,12.5,12,,3,2,6.0
5,1,49,B2,정용진,남,55,6.0,5.86,0.23,72.7,36.4,27.3,3611 1353,,3.5,0.0, 일06-4-6,00.0/0,00.0/0,00.0/0,00.0/0,0.0/1,00.0/0,1,2.5,0.0,58,5.43,57.1,42.9,141,,3,4,2.0
5,2,33,B2,이진우,남,55,4.75,4.75,0.0,50.0,50.0,0.0,2526 1116,,5.0,50.0, 일04-2-5,00.0/0,00.0/0,00.0/0,00.0/0,00.0/0,00.0/0,0,4.22,22.2,51,4.13,37.5,25.0,8,,3,4,2.0
5,3,40,B1,문주엽,남,56,4.75,4.75,0.27,37.5,12.5,0.0,4434 4253,,4.67,0.0," 일01-3-2, 온07-3-6",00.0/0,00.0/0,00.0/0,00.0/0,0.0/1,00.0/0,1,6.0,62.5,62,3.8,40.0,20.0,45,,3,4,2.0
5,4,40,A2,박진서,남,55,4.36,4.27,0.26,36.4,18.2,9.1,2315 5554,,8.0,66.7," 일03-2-2, 온08-4-5",00.0/0,00.0/0,100.0/1,00.0/0,00.0/0,00.0/0,1,5.55,36.4,90,3.0,28.6,14.3,95,,3,4,2.0
5,5,43,A2,박종덕,남,55,6.82,6.82,0.15,81.8,45.5,27.3,3311 3234,,7.33,33.3," 일02-3-4, 온08-6-3",00.0/0,00.0/0,00.0/0,00.0/0,00.0/0,0.0/1,1,4.0,11.1,2,3.44,22.2,11.1,104,,3,4,2.0
5,6,33,B2,김경일,남,51,3.88,3.88,0.17,37.5,25.0,0.0,6542 6326,,1.5,0.0, 일06-3-2,0.0/1,00.0/0,00.0/0,00.0/0,00.0/0,00.0/0,1,4.63,37.5,45,5.29,42.9,28.6,96,,3,4,2.0
6,1,41,B1,황이태,남,58,6.3,4.7,0.12,70.0,50.0,30.0,2210 1634,,8.0,100.0," 일03-3-5, 온08-2-2",00.0/0,100.0/1,00.0/0,00.0/0,00.0/0,00.0/0,1,6.0,50.0,53,4.0,37.5,25.0,54,,2,5,1.0
6,2,31,A1,김인혜,여,50,6.08,6.08,0.16,53.8,46.2,30.8,4423 6111,,4.6,20.0," 일02-4-6, 온08-1-1",00.0/0,100.0/1,0.0/1,0.0/1,00.0/0,00.0/0,3,4.0,20.0,103,5.43,57.1,57.1,77,,2,5,1.0
6,3,27,B2,이수빈,여,53,3.64,3.18,0.45,36.4,9.1,0.0,6443 3235,,2.5,0.0, 일04-4-4,00.0/0,00.0/0,00.0/0,00.0/0,0.0/1,00.0/0,1,4.67,33.3,8,5.88,75.0,37.5,40,,2,5,1.0
6,4,38,B1,윤동오,남,61,4.0,4.0,0.28,30.0,10.0,10.0,5433 4416,,4.0,0.0," 일02-2-2, 온07-5-5",00.0/0,00.0/0,00.0/0,0.0/1,00.0/0,0.0/1,2,4.13,25.0,22,3.86,28.6,28.6,3,,2,5,1.0
6,5,45,A1,김민천,남,57,8.0,7.86,0.23,85.7,64.3,50.0,1311 2231,,8.67,83.3," 일01-1-6, 온07-1-1",100.0/1,100.0/1,00.0/0,00.0/0,00.0/0,00.0/0,2,4.33,33.3,36,2.43,14.3,0.0,127,,2,5,1.0
6,6,29,B2,윤상선,남,67,1.3,1.3,0.29,0.0,0.0,0.0,5656 6666,,1.5,0.0, 일05-5-2,00.0/0,00.0/0,0.0/1,00.0/0,00.0/0,00.0/0,1,3.5,10.0,56,4.89,33.3,33.3,42,,2,5,1.0
7,1,41,A2,정경호,남,53,6.0,6.0,17.85,66.7,66.7,0.0,2256 2243,,8.0,100.0, 일06-1-4,100.0/1,00.0/0,00.0/0,00.0/0,00.0/0,00.0/0,1,2.78,11.1,74,1.13,0.0,0.0,130,1.0,6,1,2.0
7,2,36,A1,김도휘,남,58,6.5,6.25,17.89,62.5,50.0,25.0,3542 4211,,5.0,25.0, 일05-4-6,0.0/1,00.0/0,00.0/0,0.0/1,50.0/2,00.0/0,4,3.27,9.1,81,4.11,33.3,22.2,87,2.0,6,1,2.0
